Branch Name,Types,Business Status,City,Province,Region,Address,Latitude,Longitude,Rating,User Ratings Count,Reviews,Place ID,Google Maps Link
YMC Business & Management Services Inc.,"accounting, establishment, finance, point_of_interest",OPERATIONAL,Olongapo City,Zambales,Central Luzon,"Lot 5 Retail 14 Times Square-FBC Bldg Sta Rita Rd, Subic Bay Freeport Zone, Olongapo City",14.8228997,120.2813333,,,ChIJkQGsTRJxljMRhGSb5nMloFM,https://www.google.com/maps/place/?q=place_id:ChIJkQGsTRJxljMRhGSb5nMloFM,
"DBA Global Shared Services, Inc.","accounting, establishment, finance, point_of_interest",OPERATIONAL,Olongapo City,Zambales,Central Luzon,"Block 2, Lot 79 Waterfront Road, corner Washington Street, Subic Bay Freeport Zone",14.8149906,120.2842317,5,2,ChIJ0U3VWRZxljMRUBH_5Rj62R0,https://www.google.com/maps/place/?q=place_id:ChIJ0U3VWRZxljMRUBH_5Rj62R0,
RDT & CO. CPA,"accounting, establishment, finance, point_of_interest",OPERATIONAL,Olongapo City,Zambales,Central Luzon,"Unit B, 2/f Xerografix Worl Plus Bldg., Lot Space #3, Manila Avenue, Corner Canal Road, CBD Area, Subic Bay Freeport Zone, Olongapo City",14.823664,120.277273,4.4,7,ChIJPT6O9RZxljMROsT9-F7ZjvE,https://www.google.com/maps/place/?q=place_id:ChIJPT6O9RZxljMROsT9-F7ZjvE,
Osmundo Salonga Jr. Accounting Services,"accounting, establishment, finance, point_of_interest",OPERATIONAL,Malolos,Bulacan,Central Luzon,"Fausta Road, Malolos",14.8464654,120.8209444,,,ChIJWf7xA8xTljMRSGjj-iGKV2g,https://www.google.com/maps/place/?q=place_id:ChIJWf7xA8xTljMRSGjj-iGKV2g,
BIR,"accounting, establishment, finance, local_government_office, point_of_interest",OPERATIONAL,San Fernando,Pampanga,Central Luzon,"Capitol Compound, San Fernando",15.0242634,120.6879636,2.2,9,ChIJwz86xaH3ljMR5Rcc94-VV-k,https://www.google.com/maps/place/?q=place_id:ChIJwz86xaH3ljMR5Rcc94-VV-k,
Botkeeper,"accounting, establishment, finance, point_of_interest",OPERATIONAL,Balanga City,Bataan,Central Luzon,"MGGH+W7H, Capitol Drive, Balanga City",14.6773089,120.528246,,,ChIJfeWYIAZAljMRK6BoCntsHWY,https://www.google.com/maps/place/?q=place_id:ChIJfeWYIAZAljMRK6BoCntsHWY,
BEFS Bookkeeping,"accounting, establishment, finance, point_of_interest",OPERATIONAL,Balanga City,Bataan,Central Luzon,"Taglesville Subdivision, 1134 Diamond Street, Balanga City",14.6711434,120.532579,,,ChIJh3AehrE_ljMRnxsDdgVwEbQ,https://www.google.com/maps/place/?q=place_id:ChIJh3AehrE_ljMRnxsDdgVwEbQ,
Bataan Peninsula Accounting & Bookkeeping Office,"accounting, establishment, finance, point_of_interest",OPERATIONAL,Balanga City,Bataan,Central Luzon,"Public Market, Balanga City",14.6744145,120.5332343,,,ChIJnShlNv8_ljMRwhKVP-tWDiI,https://www.google.com/maps/place/?q=place_id:ChIJnShlNv8_ljMRwhKVP-tWDiI,
Canlas Accounting Office,"accounting, establishment, finance, point_of_interest",OPERATIONAL,Balanga City,Bataan,Central Luzon,"2F Rueda Bldg, Capitol Drive, Balanga City",14.6777706,120.5381518,,,ChIJQyObEgdAljMRk3sFG8-E68g,https://www.google.com/maps/place/?q=place_id:ChIJQyObEgdAljMRk3sFG8-E68g,
"MMS and Co., CPAs","accounting, establishment, finance, point_of_interest",OPERATIONAL,Balanga City,Bataan,Central Luzon,"Jade Vine Bldg, JP Rizal Street, Brgy. Poblacion, Balanga City",14.6789505,120.5399333,,,ChIJx2omlj1BljMR52osusB-j7A,https://www.google.com/maps/place/?q=place_id:ChIJx2omlj1BljMR52osusB-j7A,
C.Q. Parcellano's Bookeeping & Accounting Firm,"accounting, establishment, finance, point_of_interest",OPERATIONAL,Balanga City,Bataan,Central Luzon,"MGHR+W5Q, Aguirre Street, Balanga City",14.6798381,120.5404869,,,ChIJWwSVVg9AljMR07zMfmEATwQ,https://www.google.com/maps/place/?q=place_id:ChIJWwSVVg9AljMR07zMfmEATwQ,
"MMTC, CPA - Accounting Firm","accounting, establishment, finance, point_of_interest",OPERATIONAL,Balanga City,Bataan,Central Luzon,"Unit 8 D, Sunrise Building, JP Rizal Street, Poblacion, Balanga City",14.6802344,120.5417038,,,ChIJ2WVha0dBljMRL9IRV0IoNy0,https://www.google.com/maps/place/?q=place_id:ChIJ2WVha0dBljMRL9IRV0IoNy0,
"N.P. Colobong & Company, CPAs","accounting, establishment, finance, point_of_interest",OPERATIONAL,Balanga City,Bataan,Central Luzon,Philippines,14.6798168,120.5417606,,,ChIJMeU40whAljMR-oN-GsV7lPw,https://www.google.com/maps/place/?q=place_id:ChIJMeU40whAljMR-oN-GsV7lPw,
"DBA Global Shared Services, Inc.","accounting, establishment, finance, point_of_interest",OPERATIONAL,Balanga City,Bataan,Central Luzon,"4th Floor, Servicio Filipino Inc Bldg, Paterno Street, Balanga City",14.6775138,120.5421808,,,ChIJV8b7HwZAljMRXMGl6Ky7it4,https://www.google.com/maps/place/?q=place_id:ChIJV8b7HwZAljMRXMGl6Ky7it4,
"Nathaniel P. Colobong & Co., CPAs","accounting, establishment, finance, point_of_interest",OPERATIONAL,Balanga City,Bataan,Central Luzon,"Unit 8 D, Sunrise Building, JP Rizal Street, Poblacion, Balanga City",14.6807414,120.5432321,5,1,ChIJ40Sw7DlBljMRsMFICnOR9Do,https://www.google.com/maps/place/?q=place_id:ChIJ40Sw7DlBljMRsMFICnOR9Do,
AI Alera Accounting Firm,"accounting, establishment, finance, point_of_interest",OPERATIONAL,Balanga City,Bataan,Central Luzon,"Monark Subdivision, Avocado Street, Balanga City",14.6929821,120.5412082,,,ChIJbawLIHFBljMR9Df7pDnQgiw,https://www.google.com/maps/place/?q=place_id:ChIJbawLIHFBljMR9Df7pDnQgiw,
Zabala & Associates,"accounting, establishment, finance, point_of_interest",OPERATIONAL,Pilar,Bataan,Central Luzon,Philippines,14.6560714,120.543313,,,ChIJwYkjp-k_ljMRME7DbwfJ750,https://www.google.com/maps/place/?q=place_id:ChIJwYkjp-k_ljMRME7DbwfJ750,
M&C Accounting Services,"accounting, establishment, finance, point_of_interest",OPERATIONAL,Balanga City,Bataan,Central Luzon,"San Vicente, Balanga City",14.6693077,120.5456399,5,1,ChIJZZoI6dI_ljMRl1Y7S9wg3k4,https://www.google.com/maps/place/?q=place_id:ChIJZZoI6dI_ljMRl1Y7S9wg3k4,
AI Alera Accounting Firm,"accounting, establishment, finance, point_of_interest",OPERATIONAL,Abucay,Bataan,Central Luzon,"Plaza, St. Dominic Parish Church, Abucay",14.7218759,120.5353334,,,ChIJn_yPznRBljMRALvUPo8NPYE,https://www.google.com/maps/place/?q=place_id:ChIJn_yPznRBljMRALvUPo8NPYE,
Bank of Florida,"bank, establishment, finance, point_of_interest",OPERATIONAL,Floridablanca,Pampanga,Central Luzon,"XGFH+J8Q, Floridablanca",14.974086,120.528363,3.3,4,ChIJkYXdG9ZfljMR6YGlTt0JreM,https://www.google.com/maps/place/?q=place_id:ChIJkYXdG9ZfljMR6YGlTt0JreM,
Lirna P. Tiatco & Associates,"accounting, establishment, finance, point_of_interest",OPERATIONAL,Angeles,Pampanga,Central Luzon,"Room 209 Do̱a Ponciana Building, Rizal Street, San Nicolas, Angeles",15.1374402,120.5865575,,,ChIJT4rs9kTyljMRxjplBqLAq0A,https://www.google.com/maps/place/?q=place_id:ChIJT4rs9kTyljMRxjplBqLAq0A,
AB&C M.Ng & T.Lopez Partnership Firm,"accounting, establishment, finance, point_of_interest",OPERATIONAL,Angeles,Pampanga,Central Luzon,"Mon Tang, Angeles Drive, Angeles",15.1611795,120.5917129,,,ChIJza9Q_3PyljMRbcdfeqUCfds,https://www.google.com/maps/place/?q=place_id:ChIJza9Q_3PyljMRbcdfeqUCfds,
MontPac,"accounting, establishment, finance, point_of_interest",OPERATIONAL,Mabalacat City,Pampanga,Central Luzon,"Unit 18 A to G, Philexcel Business Park, Clark Freeport, Zone",15.1736724,120.5271139,4.8,4,ChIJU3dQ-KjyljMRyTx-WSYXgZ4,https://www.google.com/maps/place/?q=place_id:ChIJU3dQ-KjyljMRyTx-WSYXgZ4,
J.SANTOS LAW AND ACCOUNTING OFFICE,"accounting, establishment, finance, lawyer, point_of_interest",OPERATIONAL,Navotas,NCR,NCR,"Room 209, 2nd Floor, L. S. Cifra Bldg, 819 M. Naval Street, Navotas",14.6561681,120.9480651,5,2,ChIJyR46w7u1lzMRd-7ibWyFws8,https://www.google.com/maps/place/?q=place_id:ChIJyR46w7u1lzMRd-7ibWyFws8,
A-Cortez WORKSHEET Accounting Services,"accounting, establishment, finance, point_of_interest",OPERATIONAL,Abucay,Bataan,Central Luzon,"Paroba Street, East Calaguiman, Samal",14.7463569,120.5399664,,,ChIJI_aqcPxBljMRHW8cbI6txQ8,https://www.google.com/maps/place/?q=place_id:ChIJI_aqcPxBljMRHW8cbI6txQ8,
Olga M. Deldoc Certified Public Accountant,"accounting, establishment, finance, point_of_interest",OPERATIONAL,Samal,Bataan,Central Luzon,Philippines,14.7693846,120.5411628,,,ChIJ8xHPaxBCljMR4eGI6xkq3qw,https://www.google.com/maps/place/?q=place_id:ChIJ8xHPaxBCljMR4eGI6xkq3qw,
Mortejo,"accounting, establishment, finance, point_of_interest",OPERATIONAL,Samal,Bataan,Central Luzon,Maria Fe,14.7887691,120.5310842,,,ChIJQWywWABDljMRza_rkWiKFJM,https://www.google.com/maps/place/?q=place_id:ChIJQWywWABDljMRza_rkWiKFJM,
ACE-MI ACCOUNTING AND BOOKKEEPING SERVICES,"accounting, establishment, finance, point_of_interest",OPERATIONAL,Samal,Bataan,Central Luzon,"Richtown Subdivision, Samal",14.7851268,120.5390721,,,ChIJce_7nIBDljMRychAMPw_Djs,https://www.google.com/maps/place/?q=place_id:ChIJce_7nIBDljMRychAMPw_Djs,
PEREZ ACCOUNTING OFFICE,"accounting, establishment, finance, point_of_interest",OPERATIONAL,Orani,Bataan,Central Luzon,"QGRM+9WJ, Avenue, Orani",14.7909625,120.5347578,,,ChIJoQIH4ktDljMRF2vrAbpskws,https://www.google.com/maps/place/?q=place_id:ChIJoQIH4ktDljMRF2vrAbpskws,
Cebuana Lhuillier Pawnshop - Mariveles 1,"bank, establishment, finance, insurance_agency, jewelry_store, point_of_interest, store",OPERATIONAL,Mariveles,Bataan,Central Luzon,"43 V Semilla Street, Mariveles",14.4361839,120.4876995,,,ChIJr8bBetQYljMRzjpApLTUDDI,https://www.google.com/maps/place/?q=place_id:ChIJr8bBetQYljMRzjpApLTUDDI,
Residence,"accounting, establishment, finance, point_of_interest",OPERATIONAL,Orion,Bataan,Central Luzon,"111, Orion",14.5964493,120.5569552,,,ChIJN4bhyIc_ljMRmDQJPr8K3R4,https://www.google.com/maps/place/?q=place_id:ChIJN4bhyIc_ljMRmDQJPr8K3R4,
M.K.M TAX & ACCOUNTING SERVICES,"accounting, establishment, finance, point_of_interest",OPERATIONAL,Orion,Bataan,Central Luzon,"JH9H+H4P, Marque de isabel, National Road, Orion",14.6189512,120.5778268,,,ChIJKT5hlls_ljMRkmm23n8g-34,https://www.google.com/maps/place/?q=place_id:ChIJKT5hlls_ljMRkmm23n8g-34,
"Banco San Juan - San Fernando, Pampanga","bank, establishment, finance, point_of_interest",OPERATIONAL,San Fernando,Pampanga,Central Luzon,"218 MacArthur Highway, San Fernando",15.03812,120.68136,,,ChIJNTfCOw73ljMRf2o7hmUTcto,https://www.google.com/maps/place/?q=place_id:ChIJNTfCOw73ljMRf2o7hmUTcto,
Security Bank - San Fernando,"bank, establishment, finance, point_of_interest",OPERATIONAL,San Fernando,Pampanga,Central Luzon,"Sevilla Bldg, G/F Do̱a Sevilla Building, McArthur Highway, Brgy. Dolores, San Fernando City, Pampanga, MacArthur Highway, San Fernando",15.0373492,120.6823616,2.7,18,ChIJvW6mbA73ljMRUk6iEyQBTF4,https://www.google.com/maps/place/?q=place_id:ChIJvW6mbA73ljMRUk6iEyQBTF4,
San Fernando Rural Bank,"bank, establishment, finance, point_of_interest",OPERATIONAL,San Fernando,Pampanga,Central Luzon,"2MGR+VW7, Consunji Street, San Fernando",15.0271543,120.6923053,,,ChIJKf1aKJ73ljMRlGT0dhSQQdo,https://www.google.com/maps/place/?q=place_id:ChIJKf1aKJ73ljMRlGT0dhSQQdo,
MDDM VA Services,"accounting, establishment, finance, point_of_interest",OPERATIONAL,Dinalupihan,Bataan,Central Luzon,"Dalao, Purok 3, Dinalupihan",14.8980228,120.4478964,,,ChIJNTUQOgBnljMRdSaW2eb7gIw,https://www.google.com/maps/place/?q=place_id:ChIJNTUQOgBnljMRdSaW2eb7gIw,
MTandem Accounting and Tax Solutions,"accounting, establishment, finance, point_of_interest",OPERATIONAL,Hermosa,Bataan,Central Luzon,"Gov. G.S. Arcenas Avenue, Hermosa",14.8331603,120.4744232,,,ChIJN4nu9bVpljMR3_7fJ7nK5Uw,https://www.google.com/maps/place/?q=place_id:ChIJN4nu9bVpljMR3_7fJ7nK5Uw,
RLD ACCOUNTING FIRM,"accounting, establishment, finance, point_of_interest",OPERATIONAL,Floridablanca,Pampanga,Central Luzon,"29 Gumamela, Floridablanca",14.9764277,120.5043635,,,ChIJ17WEMmthljMRSGQKac3PsbA,https://www.google.com/maps/place/?q=place_id:ChIJ17WEMmthljMRSGQKac3PsbA,
J. Molina Accounting Firm,"accounting, establishment, finance, point_of_interest",OPERATIONAL,Floridablanca,Pampanga,Central Luzon,"XGQ4+9HM, Floridablanca",14.988464,120.5064087,5,1,ChIJmeiaj-5hljMRVaivdMKmbLA,https://www.google.com/maps/place/?q=place_id:ChIJmeiaj-5hljMRVaivdMKmbLA,
Monato Bookkeeping Services,"accounting, establishment, finance, point_of_interest",OPERATIONAL,Olongapo City,Zambales,Central Luzon,"New Cabalan, Purok 3, Olongapo City",14.855381,120.3245833,,,ChIJTxRhPilxljMRF9pbT-aOFBw,https://www.google.com/maps/place/?q=place_id:ChIJTxRhPilxljMRF9pbT-aOFBw,
Mallari Accounting Services (MAS),"accounting, establishment, finance, point_of_interest",OPERATIONAL,Floridablanca,Pampanga,Central Luzon,"MAS Office 2F RG-5 Building Sundiam St, cor Sta Maria Street, Poblacion, Floridablanca",14.9793376,120.530397,,,ChIJ_7c_1TlfljMR4QiLvowClcA,https://www.google.com/maps/place/?q=place_id:ChIJ_7c_1TlfljMR4QiLvowClcA,
C. P. Capistrano Accounting Services,"accounting, establishment, finance, point_of_interest",OPERATIONAL,Floridablanca,Pampanga,Central Luzon,"Pulungsongco, Manio Street, Floridablanca",14.9749077,120.5369609,,,ChIJG2oBxiVfljMR5D_piZnlSv0,https://www.google.com/maps/place/?q=place_id:ChIJG2oBxiVfljMR5D_piZnlSv0,
RCBC BRANCH - ARRANQUE,"atm, bank, establishment, finance, point_of_interest",OPERATIONAL,Manila,NCR,NCR,"Orient Star, 999 Masangkay Street, Binondo, Manila",14.6042339,120.9763687,4.3,3,ChIJAVn5hgXKlzMR-hq4lBCfIto,https://www.google.com/maps/place/?q=place_id:ChIJAVn5hgXKlzMR-hq4lBCfIto,
RCBC BRANCH - ERMITA,"atm, bank, establishment, finance, point_of_interest",OPERATIONAL,Manila,NCR,NCR,"550 United Nations Avenue, Ermita, Manila",14.5804181,120.9814596,4,3,ChIJb53B5iXKlzMRxx2jxWjOI-g,https://www.google.com/maps/place/?q=place_id:ChIJb53B5iXKlzMRxx2jxWjOI-g,
RCBC BRANCH - DIVISORIA,"atm, bank, establishment, finance, point_of_interest",OPERATIONAL,Manila,NCR,NCR,"New Divisoria Condominium, 628 Sta Elena Street, Binondo, Manila",14.6032743,120.9712393,4,2,ChIJZ-RvDQ7KlzMRfyTJMn1z_w8,https://www.google.com/maps/place/?q=place_id:ChIJZ-RvDQ7KlzMRfyTJMn1z_w8,
RCBC BRANCH - EDSA TAFT,"atm, bank, establishment, finance, point_of_interest",OPERATIONAL,Pasay City,NCR,NCR,"G/F GISELLE'S PARK PLAZA CORNER EDSA &, Taft Avenue, Pasay City",14.537059,121.0012,3.9,12,ChIJjYTlEEXJlzMRfzEDv5j3VdY,https://www.google.com/maps/place/?q=place_id:ChIJjYTlEEXJlzMRfzEDv5j3VdY,
RCBC BRANCH - NAIC,"atm, bank, establishment, finance, point_of_interest",OPERATIONAL,Naic,Cavite,CALABARZON,"Capt. C Nazareno, Poblacion, Naic",14.31871,120.7650279,4.2,5,ChIJU1uymNEpljMRXsNXfdZCD2E,https://www.google.com/maps/place/?q=place_id:ChIJU1uymNEpljMRXsNXfdZCD2E,
Philippine National Bank Bancnet ATM,"atm, establishment, finance, point_of_interest",OPERATIONAL,Cavite,Cavite,CALABARZON,Philippines,14.4783705,120.8951539,,,ChIJkYJtqMoyljMRHTsTP3wKNf4,https://www.google.com/maps/place/?q=place_id:ChIJkYJtqMoyljMRHTsTP3wKNf4,
UCPB Bank,"bank, establishment, finance, point_of_interest",OPERATIONAL,Tanza,Cavite,CALABARZON,"9VV3+395, Tanza",14.3926307,120.8534945,3.8,5,ChIJo3QI7YgsljMRXVUgW7cEIYE,https://www.google.com/maps/place/?q=place_id:ChIJo3QI7YgsljMRXVUgW7cEIYE,
PNB | Manila Ermita Roxas Blvd,"bank, establishment, finance, point_of_interest",OPERATIONAL,Manila,NCR,NCR,"Roxas Blvd, 1000 Arquiza Street, Ermita, Manila",14.5774605,120.9790692,3.7,3,ChIJ_wRjKC_KlzMRXUOL3He1vvI,https://www.google.com/maps/place/?q=place_id:ChIJ_wRjKC_KlzMRXUOL3He1vvI,
PNB - Divisoria Sto. Cristo,"bank, establishment, finance, point_of_interest",OPERATIONAL,Manila,NCR,NCR,"JX39+2R6, Sto. Cristo Street, 382, Manila",14.602542,120.9695088,3,4,ChIJ1QgBlg3KlzMRkO1aU40I2Ik,https://www.google.com/maps/place/?q=place_id:ChIJ1QgBlg3KlzMRkO1aU40I2Ik,
PNB - Divisoria Juan Luna,"bank, establishment, finance, point_of_interest",OPERATIONAL,Manila,NCR,NCR,"451 Juan Luna Street, San Nicolas, Manila",14.6040297,120.9713958,5,1,ChIJP8ejSRDKlzMRy0dYUQxUKtw,https://www.google.com/maps/place/?q=place_id:ChIJP8ejSRDKlzMRy0dYUQxUKtw,
PNB,"bank, establishment, finance, point_of_interest",OPERATIONAL,Manila,NCR,NCR,"1915 Capulong Street, Tondo, Manila",14.6186524,120.970743,5,1,ChIJ7zDuXvG1lzMRFaIGbMVxmsk,https://www.google.com/maps/place/?q=place_id:ChIJ7zDuXvG1lzMRFaIGbMVxmsk,
Peoples Credit Pawnbrokerage Corporation,"bank, establishment, finance, point_of_interest",OPERATIONAL,Manila,NCR,NCR,"1106 Pedro Gil St, Bgy 687, Zone 075 Malate, Manila",14.5758257,120.9876404,,,ChIJ3TkgfofJlzMRVum24ZO-yI0,https://www.google.com/maps/place/?q=place_id:ChIJ3TkgfofJlzMRVum24ZO-yI0,
PNB,"bank, establishment, finance, point_of_interest",OPERATIONAL,Manila,NCR,NCR,"Isetann-Cinerama Complex, C. M. Recto Avenue, cor Quezon Boulevard, Quiapo",14.602833,120.984299,4,1,ChIJZ8aiZPjJlzMRifQfuMuHyeQ,https://www.google.com/maps/place/?q=place_id:ChIJZ8aiZPjJlzMRifQfuMuHyeQ,
EastWest Unibank,"bank, establishment, finance, point_of_interest",OPERATIONAL,Bacoor,Cavite,CALABARZON,"FX55+MM5, Aguinaldo Highway, Bacoor",14.4591335,120.9592331,2.7,6,ChIJN2SrA5LNlzMR_yTeX_gy8r0,https://www.google.com/maps/place/?q=place_id:ChIJN2SrA5LNlzMR_yTeX_gy8r0,
China Bank,"bank, establishment, finance, point_of_interest",OPERATIONAL,Makati City,NCR,NCR,2863 Taft Avenue,14.5452795,121.0110615,4.5,2,ChIJXTYBSRXJlzMRXQutFjUMktg,https://www.google.com/maps/place/?q=place_id:ChIJXTYBSRXJlzMRXQutFjUMktg,
BIR RR8B South NCR,"accounting, establishment, finance, local_government_office, point_of_interest",OPERATIONAL,Makati City,NCR,NCR,"313 Sen. Gil J. Puyat Avenue, Makati City",14.561938,121.018081,3.1,96,ChIJgUGuvAnJlzMRqcy-WhUm66E,https://www.google.com/maps/place/?q=place_id:ChIJgUGuvAnJlzMRqcy-WhUm66E,
Punongbayan & Araullo (Grant Thornton Philippines),"accounting, establishment, finance, lawyer, point_of_interest",OPERATIONAL,Makati,NCR,NCR,"The Enterprise Center Tower 1, The Enterprise Center, 16th, 19th & 20th Floors, 6766 Ayala Avenue, Makati City",14.5558933,121.0209958,3.8,13,ChIJC7KfSQnJlzMRujkLWVUPUzY,https://www.google.com/maps/place/?q=place_id:ChIJC7KfSQnJlzMRujkLWVUPUzY,
Accounting Tae,"accounting, establishment, finance, point_of_interest",OPERATIONAL,Manila,NCR,NCR,"838 Coral Street, Tondo, Manila",14.611976,120.972396,3.7,3,ChIJaZWRHfa1lzMRou7s08ARA7U,https://www.google.com/maps/place/?q=place_id:ChIJaZWRHfa1lzMRou7s08ARA7U,
Elecdes Electro Technical Incorporated,"accounting, establishment, finance, point_of_interest",OPERATIONAL,Las Pi̱as,NCR,NCR,"22 Continental Street, Greenview Main, Village, Las Pi̱as",14.4570136,120.9744484,5,1,ChIJo6jr_v7RlzMRk5BTSk99mfQ,https://www.google.com/maps/place/?q=place_id:ChIJo6jr_v7RlzMRk5BTSk99mfQ,
DACANAY MAGRACIA LAW Offices,"accounting, establishment, finance, lawyer, point_of_interest",OPERATIONAL,Manila,NCR,NCR,"Puso ng Maynila Building, Suite 408, 1046 A, Mabini Street, corner, United Nations Avenue, Ermita, Manila",14.5802247,120.9802481,2,1,ChIJS_h3jCXKlzMRisRJuPDc6mk,https://www.google.com/maps/place/?q=place_id:ChIJS_h3jCXKlzMRisRJuPDc6mk,
"Bureau of Internal Revenue - Revenue Region No. 5 Caloocan, Metro Manila","accounting, establishment, finance, local_government_office, point_of_interest",OPERATIONAL,Caloocan,NCR,NCR,"140 Edsa, Barrio Calaanan, Caloocan City, Metro Manila, Epifanio de los Santos Avenue, Bagong Barrio West, Caloocan",14.6575148,120.9911546,4.2,11,ChIJw6rb6oO2lzMR5DHkTYkj0jg,https://www.google.com/maps/place/?q=place_id:ChIJw6rb6oO2lzMR5DHkTYkj0jg,
Board Of Tax Assessment Appeals,"accounting, establishment, finance, local_government_office, point_of_interest",OPERATIONAL,Manila,NCR,NCR,"R326, Manila City Hall, Padre Burgos Avenue, 659 Ermita, Manila",14.58928,120.982319,,,ChIJNWuK-CHKlzMR3QDdaPnm_h0,https://www.google.com/maps/place/?q=place_id:ChIJNWuK-CHKlzMR3QDdaPnm_h0,
"CESAR R. CASTILLO, CPA","accounting, establishment, finance, point_of_interest",OPERATIONAL,Imus,Cavite,CALABARZON,"Meadowville Subdivision, 190, Bahayang Pag-Asa, Imus",14.3909777,120.9592345,,,ChIJPTzoqL7TlzMRterntRP-sIQ,https://www.google.com/maps/place/?q=place_id:ChIJPTzoqL7TlzMRterntRP-sIQ,
Evalinda J. Ildefonso-Garcia Accounting Office,"accounting, establishment, finance, point_of_interest",OPERATIONAL,General Trias,Cavite,CALABARZON,"Unit E 2nd Floor, JLASJ Bldg., Blk2 Lot2 Metropolis Greens Subdivision, Governor's Drive, Heneral Trias",14.2913242,120.9052728,5,3,ChIJq0qv4VjVlzMR6sv1tA_W1_Y,https://www.google.com/maps/place/?q=place_id:ChIJq0qv4VjVlzMR6sv1tA_W1_Y,
Eugrace Accounting Services,"accounting, establishment, finance, point_of_interest",OPERATIONAL,Dasmari̱as,Cavite,CALABARZON,"Unit R1, DM Bldg., Summer Meadows Subdivision, 3, Salitran, Dasmari̱as",14.3510242,120.9445856,5,1,ChIJzZnSmGHUlzMRbXgrJLphltA,https://www.google.com/maps/place/?q=place_id:ChIJzZnSmGHUlzMRbXgrJLphltA,
"Ecooffices, Inc.","accounting, establishment, finance, point_of_interest",OPERATIONAL,Dasmari̱as,Cavite,CALABARZON,"Blk 7, Lot 6 Mangoville Jose, Abad Santos Ave, Salitran, Dasmari̱as",14.3523747,120.9480686,5,1,ChIJowJRg7XVlzMR-fqRIyBvsao,https://www.google.com/maps/place/?q=place_id:ChIJowJRg7XVlzMR-fqRIyBvsao,
CPA Review School of the Philippines,"accounting, establishment, finance, point_of_interest",OPERATIONAL,Manila,NCR,NCR,"837 Cayco Street, Sampaloc, Manila",14.6078973,120.9920887,4.7,65,ChIJ6bdqFf7JlzMR5r-0xfdAqOU,https://www.google.com/maps/place/?q=place_id:ChIJ6bdqFf7JlzMR5r-0xfdAqOU,
Bureau of Internal Revenue,"accounting, establishment, finance, local_government_office, point_of_interest",OPERATIONAL,Valenzuela,NCR,NCR,"286 MacArthur Highway, Valenzuela",14.6919427,120.9724117,2.9,41,ChIJd7FrJXW0lzMRxKF1CNbxZJQ,https://www.google.com/maps/place/?q=place_id:ChIJd7FrJXW0lzMRxKF1CNbxZJQ,
ZimBiz,"accounting, establishment, finance, point_of_interest",OPERATIONAL,Manila,NCR,NCR,"H233+R3J, Bautista Street, Makati City",14.5545904,121.0026429,,,ChIJHyLfN27JlzMR5U__xsmkjk4,https://www.google.com/maps/place/?q=place_id:ChIJHyLfN27JlzMR5U__xsmkjk4,
